TF	Target	Confidence
Nfkb2	Ptprs	0.5314532094038129
Klf4	Il10rb	0.530970067268423
E2f1	Itpr1	0.5307985035419133
Klf3	Sema4a	0.530498683040238
Cdc5l	Taf7	0.5300773845633651
Mga	Ier3	0.5300485707916638
Batf	Il24	0.5300118800487534
Klf7	Hmgcl	0.5294078897736649
Elk4	Snx11	0.5293889388067722
Cux1	Cd74	0.5292927979893458
Crem	Rasgrp2	0.5292800762524013
Cux1	Kdelc1	0.5290406326131987
Klf10	Kctd14	0.5285471433008568
Zfp280c	Dnmt3b	0.5283204476335054
Bhlhe40	Rorc	0.5279759502079476
Batf	Ndrg2	0.527871126440622
Cic	Ninj1	0.5272478692535141
Cdc5l	Serpinb9	0.5267677053720428
Egr3	Zfpm1	0.5266564344937833
Stat3	Notch1	0.5265051733982238
Rela	Rnf181	0.5264561487646409
Arid3b	Tmbim1	0.5262797275274995
Etv6	Psme2	0.5262429550597846
Sp3	R3hdm1	0.525939842450712
Mef2d	Cd274	0.5258758582336673
Egr1	Kdelc1	0.5255366714553522
Ddit3	Ikbke	0.5254489624836602
Creb1	Ptpn11	0.5252588811651278
Cdc5l	Slc4a8	0.5250006152491813
Zbtb7b	Klf13	0.5247607727527184
Foxo3	Capn2	0.5244667754725971
Batf	Extl3	0.5243316339710988
Nfkb2	Cpd	0.5242162014756466
Egr1	Ptpn11	0.5240329009391913
Mnt	Prkca	0.5239926859698902
Hmga1	Sepp1	0.5237444037508023
Egr3	Heatr1	0.523562328326906
Klf4	Anxa2	0.5234404646240698
Egr3	Notch2	0.5230782522215159
Sox4	Kdm2b	0.5228835029465752
E2f1	Wee1	0.5228193037903378
Arid2	Rfwd3	0.5228176842841492
Stat3	Cpd	0.5226673960083297
Zfx	Fut8	0.5226654793615549
Bhlhe40	Rasgrp2	0.5224521647192939
Fli1	4632428N05Rik	0.5221905047033066
Egr1	Zfp239	0.5221823053266021
Zfp51	Trim13	0.5218742998404748
Klf13	Pacsin1	0.5214961784024619
Fli1	Rnh1	0.5209541851315254
Pou2f2	Fbxo11	0.5208006288683991
Plscr1	Asns	0.5205083372306816
Deaf1	Bcl2l2	0.5204095691183118
Egr1	Tmed3	0.5203725375473585
Nr3c1	Commd9	0.5203341061209392
Foxn2	Bcl2l11	0.5200579822929368
Klf4	BC021614	0.5198014164899901
Nfatc1	Tnfrsf25	0.5197516972744068
Irf4	Sap30	0.5196526718753638
Egr1	Crip1	0.5190898549432601
Nr3c1	Bcl2a1d	0.5188541026292566
Bcl11b	Sqle	0.5187031489469864
Arid2	Nupr1	0.5185928838437099
Cic	Ssbp4	0.5185713431961614
Mef2d	Ifi203	0.5176641307312143
Elf1	Hmgn1	0.5175552139803172
Runx1	Txndc17	0.5175215408972819
Cic	1600014C10Rik	0.5170260482971221
Creb3l2	Lta	0.5164739023334822
Ddit3	Endod1	0.5160456717399322
Ncoa3	Nck2	0.515465075344463
Klf7	Fbxo2	0.5154570720158135
Creb3l2	Pdcd1	0.5152012436483351
Klf7	Papss1	0.5151513850468511
Irf7	Tm9sf4	0.5148247778946776
Klf4	Eci2	0.514287795181471
Ncoa3	Calcrl	0.5138217863978156
Ncoa3	Zeb1	0.5137994535144992
Batf	Procr	0.5133910747790418
Erf	Dnmt3a	0.5131881611480689
Irf7	Gtse1	0.5130851519577672
Ikzf4	Nsmaf	0.5123546907859253
Batf	St7	0.5123469202997828
Fli1	Sertad1	0.5123467547982645
Batf	Chm	0.5120027621739476
Klf6	Cdc42ep3	0.5119367056005011
Rest	Galnt3	0.5117606764440336
Mafg	Basp1	0.5115425731711043
Foxo3	Rhoq	0.5113356095304709
Egr1	Gtse1	0.5112990233254148
Fli1	Cyfip2	0.5112979088993339
Cux1	Grn	0.5108433586789621
Batf	Lpp	0.5106583555616016
Cdc5l	Afp	0.5105320489753279
Rora	Pdxp	0.5103372454469579
Klf4	Gpsm2	0.5100329599089051
Egr1	Bmyc	0.5099167870381852
Egr1	Lactb	0.5099150719213429
Zfp35	Dusp12	0.5098654534490399
Mnt	Ccdc50	0.5096467495819802
Fosl1	Rap1gds1	0.5094054524381795
Irf4	Socs5	0.5092980561560465
Mxi1	Arhgdig	0.5089159992323278
Arid3a	Fbxo18	0.508708029706096
Fli1	Emb	0.5086685785045947
Arid5a	Arhgdig	0.5085240906206138
Sp2	Ptprcap	0.5085169311478066
Elk4	Cstf2t	0.5083547772466059
